file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-02-20-B0379-S01-E02-T02.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E02-T02.c3d,B0379,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1674,6.696,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S01-E03-T01.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E03-T01.c3d,B0379,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2150,8.6,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S01-E03-T02.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E03-T02.c3d,B0379,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,3663,14.652,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S01-E04-T01.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E04-T01.c3d,B0379,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2215,8.86,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S01-E04-T02.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E04-T02.c3d,B0379,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1897,7.588,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E01-T01.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E01-T01.c3d,B0379,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2596,10.384,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E01-T02.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E01-T02.c3d,B0379,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2662,10.648,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E02-T01.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E02-T01.c3d,B0379,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1760,7.04,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E02-T02.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E02-T02.c3d,B0379,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1605,6.42,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E03-T01.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E03-T01.c3d,B0379,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,1693,6.772,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E03-T02.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E03-T02.c3d,B0379,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,1640,6.56,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E04-T01.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E04-T01.c3d,B0379,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,1963,7.852,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E04-T02.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E04-T02.c3d,B0379,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2632,10.528,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E01-T01.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E01-T01.c3d,B0379,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1609,6.436,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E01-T02.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E01-T02.c3d,B0379,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,1792,7.168,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E02-T01.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E02-T01.c3d,B0379,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1512,6.048,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E02-T02.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E02-T02.c3d,B0379,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1768,7.072,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E03-T01.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E03-T01.c3d,B0379,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,1544,6.176,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E03-T02.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E03-T02.c3d,B0379,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,1416,5.664,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E04-T01.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E04-T01.c3d,B0379,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,1824,7.296,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E04-T02.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E04-T02.c3d,B0379,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,1704,6.816,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S04-E01-T01.c3d,atletas\B0379\2017-02-20-B0379-S04\2017-02-20-B0379-S04-E01-T01.c3d,B0379,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,4594,18.376,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S04-E01-T02.c3d,atletas\B0379\2017-02-20-B0379-S04\2017-02-20-B0379-S04-E01-T02.c3d,B0379,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,1803,7.212,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S04-E02-T01.c3d,atletas\B0379\2017-02-20-B0379-S04\2017-02-20-B0379-S04-E02-T01.c3d,B0379,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,1820,7.28,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S04-E02-T02.c3d,atletas\B0379\2017-02-20-B0379-S04\2017-02-20-B0379-S04-E02-T02.c3d,B0379,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,1601,6.404,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S04-E03-T01.c3d,atletas\B0379\2017-02-20-B0379-S04\2017-02-20-B0379-S04-E03-T01.c3d,B0379,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,1666,6.664,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S04-E03-T02.c3d,atletas\B0379\2017-02-20-B0379-S04\2017-02-20-B0379-S04-E03-T02.c3d,B0379,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,1772,7.088,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S04-E04-T01.c3d,atletas\B0379\2017-02-20-B0379-S04\2017-02-20-B0379-S04-E04-T01.c3d,B0379,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,1981,7.924,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S04-E04-T02.c3d,atletas\B0379\2017-02-20-B0379-S04\2017-02-20-B0379-S04-E04-T02.c3d,B0379,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,1925,7.7,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S05-E01-T01.c3d,atletas\B0379\2017-02-20-B0379-S05\2017-02-20-B0379-S05-E01-T01.c3d,B0379,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2520,10.08,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S05-E01-T02.c3d,atletas\B0379\2017-02-20-B0379-S05\2017-02-20-B0379-S05-E01-T02.c3d,B0379,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,2747,10.988,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S05-E02-T01.c3d,atletas\B0379\2017-02-20-B0379-S05\2017-02-20-B0379-S05-E02-T01.c3d,B0379,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,3790,15.16,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S05-E02-T02.c3d,atletas\B0379\2017-02-20-B0379-S05\2017-02-20-B0379-S05-E02-T02.c3d,B0379,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,3134,12.536,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S05-E03-T01.c3d,atletas\B0379\2017-02-20-B0379-S05\2017-02-20-B0379-S05-E03-T01.c3d,B0379,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2707,10.828,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S05-E03-T02.c3d,atletas\B0379\2017-02-20-B0379-S05\2017-02-20-B0379-S05-E03-T02.c3d,B0379,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2589,10.356,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S05-E04-T01.c3d,atletas\B0379\2017-02-20-B0379-S05\2017-02-20-B0379-S05-E04-T01.c3d,B0379,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2625,10.5,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S05-E04-T02.c3d,atletas\B0379\2017-02-20-B0379-S05\2017-02-20-B0379-S05-E04-T02.c3d,B0379,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,2157,8.628,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E01-T01.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E01-T01.c3d,B0380,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1373,5.492,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E01-T02.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E01-T02.c3d,B0380,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1289,5.156,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E02-T01.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E02-T01.c3d,B0380,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1728,6.912,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E02-T02.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E02-T02.c3d,B0380,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1223,4.892,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E03-T01.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E03-T01.c3d,B0380,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2720,10.88,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E03-T02.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E03-T02.c3d,B0380,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2606,10.424,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E04-T01.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E04-T01.c3d,B0380,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2150,8.6,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E04-T02.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E04-T02.c3d,B0380,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,3663,14.652,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E01-T01.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E01-T01.c3d,B0380,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,1743,6.972,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E01-T02.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E01-T02.c3d,B0380,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1628,6.512,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E02-T01.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E02-T01.c3d,B0380,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1580,6.32,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E02-T02.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E02-T02.c3d,B0380,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1644,6.576,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E03-T01.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E03-T01.c3d,B0380,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2407,9.628,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E03-T02.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E03-T02.c3d,B0380,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,2730,10.92,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E04-T01.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E04-T01.c3d,B0380,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,1693,6.772,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E04-T02.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E04-T02.c3d,B0380,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,1640,6.56,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E01-T01.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E01-T01.c3d,B0380,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1609,6.436,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E01-T02.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E01-T02.c3d,B0380,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,1602,6.408,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E02-T01.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E02-T01.c3d,B0380,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1547,6.188,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E02-T02.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E02-T02.c3d,B0380,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1578,6.312,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E03-T01.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E03-T01.c3d,B0380,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,1968,7.872,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E03-T02.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E03-T02.c3d,B0380,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,1920,7.68,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E04-T01.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E04-T01.c3d,B0380,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,1544,6.176,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E04-T02.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E04-T02.c3d,B0380,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,1416,5.664,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S04-E01-T01.c3d,atletas\B0380\2017-02-20-B0380-S04\2017-02-20-B0380-S04-E01-T01.c3d,B0380,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,1666,6.664,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S04-E01-T02.c3d,atletas\B0380\2017-02-20-B0380-S04\2017-02-20-B0380-S04-E01-T02.c3d,B0380,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,1823,7.292,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S04-E02-T01.c3d,atletas\B0380\2017-02-20-B0380-S04\2017-02-20-B0380-S04-E02-T01.c3d,B0380,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,1818,7.272,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S04-E02-T02.c3d,atletas\B0380\2017-02-20-B0380-S04\2017-02-20-B0380-S04-E02-T02.c3d,B0380,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,1746,6.984,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S04-E03-T01.c3d,atletas\B0380\2017-02-20-B0380-S04\2017-02-20-B0380-S04-E03-T01.c3d,B0380,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,1876,7.504,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S04-E03-T02.c3d,atletas\B0380\2017-02-20-B0380-S04\2017-02-20-B0380-S04-E03-T02.c3d,B0380,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,1863,7.452,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S04-E04-T01.c3d,atletas\B0380\2017-02-20-B0380-S04\2017-02-20-B0380-S04-E04-T01.c3d,B0380,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,1666,6.664,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S04-E04-T02.c3d,atletas\B0380\2017-02-20-B0380-S04\2017-02-20-B0380-S04-E04-T02.c3d,B0380,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,1772,7.088,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S05-E01-T01.c3d,atletas\B0380\2017-02-20-B0380-S05\2017-02-20-B0380-S05-E01-T01.c3d,B0380,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2016,8.064,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S05-E01-T02.c3d,atletas\B0380\2017-02-20-B0380-S05\2017-02-20-B0380-S05-E01-T02.c3d,B0380,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,1871,7.484,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S05-E02-T01.c3d,atletas\B0380\2017-02-20-B0380-S05\2017-02-20-B0380-S05-E02-T01.c3d,B0380,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2269,9.076,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S05-E02-T02.c3d,atletas\B0380\2017-02-20-B0380-S05\2017-02-20-B0380-S05-E02-T02.c3d,B0380,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,4275,17.1,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S05-E03-T01.c3d,atletas\B0380\2017-02-20-B0380-S05\2017-02-20-B0380-S05-E03-T01.c3d,B0380,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2071,8.284,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S05-E03-T02.c3d,atletas\B0380\2017-02-20-B0380-S05\2017-02-20-B0380-S05-E03-T02.c3d,B0380,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2006,8.024,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S05-E04-T01.c3d,atletas\B0380\2017-02-20-B0380-S05\2017-02-20-B0380-S05-E04-T01.c3d,B0380,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2707,10.828,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S05-E04-T02.c3d,atletas\B0380\2017-02-20-B0380-S05\2017-02-20-B0380-S05-E04-T02.c3d,B0380,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,2589,10.356,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S06-E01-T01.c3d,atletas\B0380\2017-02-20-B0380-S06\2017-02-20-B0380-S06-E01-T01.c3d,B0380,S06,E01,T01,250.0,mm,deg,N,Nmm,W,191,12892,51.568,74,Tarcza|B0380,Tarcza|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S01-E01-T01.c3d,atletas\B0381\2017-02-20-B0381-S01\2017-02-20-B0381-S01-E01-T01.c3d,B0381,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1891,7.564,74,B0381,B0381,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S01-E01-T02.c3d,atletas\B0381\2017-02-20-B0381-S01\2017-02-20-B0381-S01-E01-T02.c3d,B0381,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1860,7.44,74,B0381,B0381,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S01-E02-T01.c3d,atletas\B0381\2017-02-20-B0381-S01\2017-02-20-B0381-S01-E02-T01.c3d,B0381,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1493,5.972,74,Tarcza|B0381,Tarcza|B0381,4,0,True,True,True,True,True,True,True
2017-02-20-B0381-S01-E02-T02.c3d,atletas\B0381\2017-02-20-B0381-S01\2017-02-20-B0381-S01-E02-T02.c3d,B0381,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1410,5.64,74,Tarcza|B0381,Tarcza|B0381,4,0,True,True,True,True,True,True,True
2017-02-20-B0381-S01-E03-T03.c3d,atletas\B0381\2017-02-20-B0381-S01\2017-02-20-B0381-S01-E03-T03.c3d,B0381,S01,E03,T03,250.0,mm,deg,N,Nmm,W,382,2400,9.6,25,B0382|B0381,B0382|B0381,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S01-E03-T04.c3d,atletas\B0381\2017-02-20-B0381-S01\2017-02-20-B0381-S01-E03-T04.c3d,B0381,S01,E03,T04,250.0,mm,deg,N,Nmm,W,382,1745,6.98,25,B0382|B0381,B0382|B0381,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S01-E04-T01.c3d,atletas\B0381\2017-02-20-B0381-S01\2017-02-20-B0381-S01-E04-T01.c3d,B0381,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2720,10.88,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S01-E04-T02.c3d,atletas\B0381\2017-02-20-B0381-S01\2017-02-20-B0381-S01-E04-T02.c3d,B0381,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,2606,10.424,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S01-E04-T03.c3d,atletas\B0381\2017-02-20-B0381-S01\2017-02-20-B0381-S01-E04-T03.c3d,B0381,S01,E04,T03,250.0,mm,deg,N,Nmm,W,382,1811,7.244,25,B0382|B0381,B0382|B0381,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S01-E04-T04.c3d,atletas\B0381\2017-02-20-B0381-S01\2017-02-20-B0381-S01-E04-T04.c3d,B0381,S01,E04,T04,250.0,mm,deg,N,Nmm,W,382,1772,7.088,25,B0382|B0381,B0382|B0381,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S02-E01-T01.c3d,atletas\B0381\2017-02-20-B0381-S02\2017-02-20-B0381-S02-E01-T01.c3d,B0381,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,1851,7.404,74,B0381,B0381,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S02-E01-T02.c3d,atletas\B0381\2017-02-20-B0381-S02\2017-02-20-B0381-S02-E01-T02.c3d,B0381,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1854,7.416,74,B0381,B0381,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S02-E02-T01.c3d,atletas\B0381\2017-02-20-B0381-S02\2017-02-20-B0381-S02-E02-T01.c3d,B0381,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1854,7.416,74,Tarcza|B0381,Tarcza|B0381,4,0,True,True,True,True,True,True,True
2017-02-20-B0381-S02-E02-T02.c3d,atletas\B0381\2017-02-20-B0381-S02\2017-02-20-B0381-S02-E02-T02.c3d,B0381,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1686,6.744,74,Tarcza|B0381,Tarcza|B0381,4,0,True,True,True,True,True,True,True
2017-02-20-B0381-S02-E03-T03.c3d,atletas\B0381\2017-02-20-B0381-S02\2017-02-20-B0381-S02-E03-T03.c3d,B0381,S02,E03,T03,250.0,mm,deg,N,Nmm,W,382,4141,16.564,25,B0382|B0381,B0382|B0381,0,0,True,True,True,True,True,True,True
2017-02-20-B0381-S02-E03-T04.c3d,atletas\B0381\2017-02-20-B0381-S02\2017-02-20-B0381-S02-E03-T04.c3d,B0381,S02,E03,T04,250.0,mm,deg,N,Nmm,W,382,2534,10.136,25,B0382|B0381,B0382|B0381,0,0,True,True,True,True,True,True,True
